199,0.682097147,0.306593693,Grand St & Havemeyer St,471,31
200,0.547640899,0.481813684,E 32 St & Park Ave,472,55
201,0.493910799,0.350512192,Rivington St & Chrystie St,473,50
202,0.521347099,0.478909325,5 Ave & E 29 St,474,56
203,0.559960396,0.472376332,E 31 St & 3 Ave,476,47
204,0.504138631,0.538862561,W 41 St & 8 Ave,477,71
205,0.456661393,0.559644836,11 Ave & W 41 St,478,37
206,0.497520591,0.559066312,9 Ave & W 45 St,479,31
207,0.500955466,0.59376598,W 53 St & 10 Ave,480,29
208,0.651600845,0.305187502,S 3 St & Bedford Ave,481,25
209,0.454100072,0.447900977,W 15 St & 7 Ave,482,77
210,0.510205914,0.409901575,E 12 St & 3 Ave,483,34
211,0.557355616,0.531377916,W 44 St & 5 Ave,484,46
212,0.539877451,0.506717277,W 37 St & 5 Ave,485,40
213,0.51204953,0.484421418,Broadway & W 29 St,486,41
214,0.581081042,0.414755706,E 20 St & FDR Drive,487,35
215,0.440904974,0.508231182,10 Ave & W 28 St,489,49
216,0.483093811,0.512964049,8 Ave & W 33 St,490,66
217,0.525701898,0.456481318,E 24 St & Park Ave S,491,0
218,0.499266786,0.505756236,W 33 St & 7 Ave,492,68
219,0.542453527,0.540967848,W 45 St & 6 Ave,493,34
220,0.465314067,0.490542497,W 26 St & 8 Ave,494,66
221,0.488057907,0.572437351,W 47 St & 10 Ave,495,39
222,0.491410549,0.436731894,E 16 St & 5 Ave,496,65
223,0.503779106,0.435600773,E 17 St & Broadway,497,66
224,0.547801813,0.606881154,Broadway & W 60 St,499,36
225,0.54002851,0.570247025,Broadway & W 51 St,500,52
226,0.605458685,0.473848038,FDR Drive & E 35 St,501,79
227,0.552236153,0.313756213,Henry St & Grand St,502,36
228,0.517637086,0.442133126,E 20 St & Park Ave,503,31
229,0.549217295,0.409825872,1 Ave & E 16 St,504,54
230,0.512444168,0.499422344,6 Ave & W 33 St,505,52
231,0.559545348,0.446677081,E 25 St & 2 Ave,507,45
232,0.468335619,0.576251696,W 46 St & 11 Ave,508,25
233,0.439809758,0.480667732,9 Ave & W 22 St,509,61
234,0.511609171,0.602074078,W 56 St & 10 Ave,513,29
235,0.435473,0.56270743,12 Ave & W 40 St,514,52
236,0.479407925,0.558542684,W 43 St & 10 Ave,515,35
237,0.623598116,0.515725537,E 47 St & 1 Ave,516,31
238,0.569388452,0.513124098,Pershing Square South,517,69
239,0.593450676,0.49297247,E 39 St & 2 Ave,518,39
240,0.570487061,0.51468191,Pershing Square North,519,69
241,0.577061695,0.557626403,W 52 St & 5 Ave,520,41
242,0.600793799,0.542821644,E 51 St & Lexington Ave,522,51
